[bin0]
ATLAS_EG_RESOLUTION_ALL = 0.989601 1.00533
ATLAS_MUON_SAGITTA_RHO = 0.981919 0.975809
ATLAS_MUON_SCALE = 0.988232 0.988276
ATLAS_EL_EFF_ID_CorrUncertaintyNP0 = 1 1
ATLAS_EL_EFF_ID_CorrUncertaintyNP10 = 0.999906 1.0001
ATLAS_EL_EFF_ID_CorrUncertaintyNP11 = 0.997301 1.00271
ATLAS_EL_EFF_ID_CorrUncertaintyNP12 = 1.00355 0.996469
ATLAS_EL_EFF_ID_CorrUncertaintyNP13 = 0.995588 1.00446
ATLAS_EL_EFF_ID_CorrUncertaintyNP14 = 0.991281 1.00886
ATLAS_EL_EFF_ID_CorrUncertaintyNP1 = 1 1
ATLAS_EL_EFF_ID_CorrUncertaintyNP2 = 0.999877 1.00012
ATLAS_EL_EFF_ID_CorrUncertaintyNP3 = 0.999633 1.00037
ATLAS_EL_EFF_ID_CorrUncertaintyNP4 = 0.999733 1.00027
ATLAS_EL_EFF_ID_CorrUncertaintyNP5 = 1.00031 0.99969
ATLAS_EL_EFF_ID_CorrUncertaintyNP6 = 0.999484 1.00051
ATLAS_EL_EFF_ID_CorrUncertaintyNP7 = 1.00154 0.998472
ATLAS_EL_EFF_ID_CorrUncertaintyNP8 = 0.999444 1.00056
ATLAS_EL_EFF_ID_CorrUncertaintyNP9 = 1.00229 0.997711
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP0 = 1 1
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP10 = 0.995945 1.00406
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP11 = 0.994836 1.00525
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP12 = 0.999805 1.00019
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP13 = 0.999701 1.0003
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP14 = 0.999845 1.00015
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP15 = 0.9995 1.0005
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP16 = 1 1
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP17 = 1 1
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP1 = 0.997541 1.00246
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP2 = 0.994058 1.00597
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP3 = 0.999093 1.00091
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP4 = 0.999303 1.0007
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP5 = 0.999556 1.00044
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP6 = 0.999494 1.00051
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP7 = 0.999976 1.00002
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP8 = 1 1
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP9 = 1 1
ATLAS_EL_EFF_ISO_TOTAL_1NPCOR_PLUS_UNCOR = 0.993244 1.0068
ATLAS_EL_EFF_RECO_TOTAL_1NPCOR_PLUS_UNCOR = 0.982733 1.01765
ATLAS_FT_EFF_Eigen_B_0 = 1.00072 0.999283
ATLAS_FT_EFF_Eigen_B_1 = 0.999992 1.00001
ATLAS_FT_EFF_Eigen_B_2 = 0.99991 1.00009
ATLAS_FT_EFF_Eigen_C_0 = 0.999635 1.00037
ATLAS_FT_EFF_Eigen_C_1 = 1.00013 0.999873
ATLAS_FT_EFF_Eigen_C_2 = 0.999959 1.00004
ATLAS_FT_EFF_Eigen_C_3 = 1.00004 0.999964
ATLAS_FT_EFF_Eigen_Light_0 = 0.999245 1.00076
ATLAS_FT_EFF_Eigen_Light_1 = 1.00015 0.999854
ATLAS_FT_EFF_Eigen_Light_2 = 0.999973 1.00003
ATLAS_FT_EFF_Eigen_Light_3 = 1.00014 0.999861
ATLAS_FT_EFF_Eigen_Light_4 = 1.00004 0.999962
ATLAS_FT_EFF_extrapolation = 1 1
ATLAS_FT_EFF_extrapolation_from_charm = 1 1
ATLAS_HOEW_QCD = 1 1
ATLAS_HOEW = 1 1
ATLAS_HOQCD_SCALE = 1 1
ATLAS_MUON_EFF_STAT_LOWPT = 0.998151 1.00185
ATLAS_MUON_EFF_STAT = 0.997849 1.00216
ATLAS_MUON_EFF_SYS_LOWPT = 0.996135 1.00388
ATLAS_MUON_EFF_SYS = 0.987087 1.01308
ATLAS_MUON_ISO_STAT = 0.995441 1.00457
ATLAS_MUON_ISO_SYS = 0.990015 1.01006
ATLAS_MUON_TTVA_STAT = 0.994808 1.00522
ATLAS_MUON_TTVA_SYS = 0.997518 1.00249
ATLAS_PRW_DATASF = 0.942847 1.07168
[bin5]
ATLAS_EG_RESOLUTION_ALL = 0.99818 1.0072
ATLAS_EG_SCALE_ALLCORR = 1.00103 1.01339
ATLAS_EG_SCALE_E4SCINTILLATOR = 0.997099 1
ATLAS_EG_SCALE_LARCALIB_EXTRA2015PRE = 1.00001 1.00009
ATLAS_EG_SCALE_LARTEMPERATURE_EXTRA2015PRE = 1 1
ATLAS_EG_SCALE_LARTEMPERATURE_EXTRA2016PRE = 1 1
ATLAS_JET_BJES_Response = 0.999996 1.0027
ATLAS_JES_EffectiveNP_1 = 0.986604 1.0316
ATLAS_JES_EffectiveNP_2 = 0.999462 0.994398
ATLAS_JES_EffectiveNP_3 = 1 1
ATLAS_JES_EffectiveNP_4 = 1 1
ATLAS_JES_EffectiveNP_5 = 1.00247 1.00001
ATLAS_JES_EffectiveNP_6 = 1.00001 1.00247
ATLAS_JES_EffectiveNP_7 = 1 1
ATLAS_JET_EffectiveNP_8restTerm = 1.00001 1.00247
ATLAS_JES_EtaInter_Model = 0.994058 1.02199
ATLAS_JES_EtaInter_NonClosure = 0.988626 1.01856
ATLAS_JES_EtaInter_Stat = 0.99115 1.00476
ATLAS_JES_Flavor_Comp = 0.983257 1.05638
ATLAS_JES_Flavor_Resp = 1.02335 0.984117
ATLAS_JER_SINGLE_NP = 0.897092 1.10291
ATLAS_JVT = 0.995463 1.0107
ATLAS_JES_PU_OffsetMu = 1.00907 0.9963
ATLAS_JES_PU_OffsetNPV = 0.987813 1.00589
ATLAS_JES_PU_PtTerm = 0.991144 0.999465
ATLAS_JES_PU_Rho = 0.989447 1.03988
ATLAS_JES_PunchThrough = 1 1
ATLAS_JES_HighPt = 1 1
ATLAS_MUON_ID = 0.992873 0.990553
ATLAS_MUON_MS = 0.997134 0.997556
ATLAS_MUON_SAGITTA_RESBIAS = 0.997629 0.999727
ATLAS_MUON_SAGITTA_RHO = 0.997748 1.00134
ATLAS_MUON_SCALE = 1.0006 0.997081
ATLAS_EL_EFF_ID_CorrUncertaintyNP0 = 1 1
ATLAS_EL_EFF_ID_CorrUncertaintyNP10 = 0.999841 1.00016
ATLAS_EL_EFF_ID_CorrUncertaintyNP11 = 0.997566 1.00244
ATLAS_EL_EFF_ID_CorrUncertaintyNP12 = 1.00352 0.996493
ATLAS_EL_EFF_ID_CorrUncertaintyNP13 = 0.995041 1.00498
ATLAS_EL_EFF_ID_CorrUncertaintyNP14 = 0.989872 1.01029
ATLAS_EL_EFF_ID_CorrUncertaintyNP1 = 1 1
ATLAS_EL_EFF_ID_CorrUncertaintyNP2 = 0.999973 1.00003
ATLAS_EL_EFF_ID_CorrUncertaintyNP3 = 1.00009 0.999914
ATLAS_EL_EFF_ID_CorrUncertaintyNP4 = 0.999856 1.00014
ATLAS_EL_EFF_ID_CorrUncertaintyNP5 = 1.00028 0.999718
ATLAS_EL_EFF_ID_CorrUncertaintyNP6 = 0.999324 1.00068
ATLAS_EL_EFF_ID_CorrUncertaintyNP7 = 1.00197 0.998032
ATLAS_EL_EFF_ID_CorrUncertaintyNP8 = 1.00003 0.999966
ATLAS_EL_EFF_ID_CorrUncertaintyNP9 = 1.00201 0.998002
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP0 = 1 1
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP10 = 0.997577 1.00242
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP11 = 0.996721 1.00328
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP12 = 0.999701 1.0003
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP13 = 0.999684 1.00032
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP14 = 0.999758 1.00024
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP15 = 0.99954 1.00046
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP16 = 0.999943 1.00006
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP17 = 1 1
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP1 = 0.998393 1.00161
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP2 = 0.994805 1.00525
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP3 = 0.999173 1.00083
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP4 = 0.999317 1.00068
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP5 = 0.999623 1.00038
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP6 = 0.99947 1.00053
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP7 = 0.999916 1.00008
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP8 = 1 1
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP9 = 1 1
ATLAS_EL_EFF_ISO_TOTAL_1NPCOR_PLUS_UNCOR = 0.994655 1.00538
ATLAS_EL_EFF_RECO_TOTAL_1NPCOR_PLUS_UNCOR = 0.985453 1.01481
ATLAS_FT_EFF_Eigen_B_0 = 0.999886 1.00011
ATLAS_FT_EFF_Eigen_B_1 = 1.00002 0.999984
ATLAS_FT_EFF_Eigen_B_2 = 1 1
ATLAS_FT_EFF_Eigen_C_0 = 0.998993 1.00101
ATLAS_FT_EFF_Eigen_C_1 = 1.00027 0.99973
ATLAS_FT_EFF_Eigen_C_2 = 1.00007 0.999928
ATLAS_FT_EFF_Eigen_C_3 = 1.00009 0.999907
ATLAS_FT_EFF_Eigen_Light_0 = 1.00024 0.999762
ATLAS_FT_EFF_Eigen_Light_1 = 1.00004 0.999962
ATLAS_FT_EFF_Eigen_Light_2 = 0.999637 1.00036
ATLAS_FT_EFF_Eigen_Light_3 = 0.999934 1.00007
ATLAS_FT_EFF_Eigen_Light_4 = 0.999791 1.00021
ATLAS_FT_EFF_extrapolation = 1 1
ATLAS_FT_EFF_extrapolation_from_charm = 1 1
ATLAS_HOEW_QCD = 1 1
ATLAS_HOEW = 1 1
ATLAS_HOQCD_SCALE = 1 1
ATLAS_MUON_EFF_STAT_LOWPT = 0.99779 1.00221
ATLAS_MUON_EFF_STAT = 0.997601 1.0024
ATLAS_MUON_EFF_SYS_LOWPT = 0.996012 1.004
ATLAS_MUON_EFF_SYS = 0.987577 1.01258
ATLAS_MUON_ISO_STAT = 0.994988 1.00503
ATLAS_MUON_ISO_SYS = 0.98903 1.01105
ATLAS_MUON_TTVA_STAT = 0.994452 1.00558
ATLAS_MUON_TTVA_SYS = 0.997742 1.00226
ATLAS_PRW_DATASF = 1.04155 0.916602
[bin6]
ATLAS_EG_RESOLUTION_ALL = 1.01514 1.00568
ATLAS_EG_SCALE_ALLCORR = 0.999248 1.00431
ATLAS_EG_SCALE_E4SCINTILLATOR = 1 1.00471
ATLAS_EG_SCALE_LARCALIB_EXTRA2015PRE = 0.991685 0.996631
ATLAS_EG_SCALE_LARTEMPERATURE_EXTRA2015PRE = 1 1
ATLAS_EG_SCALE_LARTEMPERATURE_EXTRA2016PRE = 1 1
ATLAS_JET_BJES_Response = 1.00011 1
ATLAS_JES_EffectiveNP_1 = 1.0152 0.992154
ATLAS_JES_EffectiveNP_2 = 0.995623 1.01219
ATLAS_JES_EffectiveNP_3 = 1.00431 1
ATLAS_JES_EffectiveNP_4 = 1 1.00431
ATLAS_JES_EffectiveNP_5 = 1.00432 1
ATLAS_JES_EffectiveNP_6 = 1 1
ATLAS_JES_EffectiveNP_7 = 1 1.00432
ATLAS_JET_EffectiveNP_8restTerm = 1 1.00432
ATLAS_JES_EtaInter_Model = 1.01283 1.00471
ATLAS_JES_EtaInter_NonClosure = 1.00852 0.995907
ATLAS_JES_EtaInter_Stat = 1.00788 0.999938
ATLAS_JES_Flavor_Comp = 1.03143 1.0012
ATLAS_JES_Flavor_Resp = 0.992157 1.00833
ATLAS_JER_SINGLE_NP = 0.988561 1.01144
ATLAS_JVT = 1 1.00416
ATLAS_JES_PU_OffsetMu = 1.00875 1.00816
ATLAS_JES_PU_OffsetNPV = 1.00765 0.996126
ATLAS_JES_PU_PtTerm = 1.01634 1.00432
ATLAS_JES_PU_Rho = 1.01933 0.988157
ATLAS_JES_PunchThrough = 1 1
ATLAS_JES_HighPt = 1 1
ATLAS_MUON_ID = 0.975783 0.991769
ATLAS_MUON_MS = 0.995383 0.991396
ATLAS_MUON_SAGITTA_RESBIAS = 1.00759 0.98834
ATLAS_MUON_SAGITTA_RHO = 1.00363 1.00363
ATLAS_MUON_SCALE = 1.00336 0.987203
ATLAS_EL_EFF_ID_CorrUncertaintyNP0 = 1 1
ATLAS_EL_EFF_ID_CorrUncertaintyNP10 = 0.99991 1.00009
ATLAS_EL_EFF_ID_CorrUncertaintyNP11 = 0.998501 1.0015
ATLAS_EL_EFF_ID_CorrUncertaintyNP12 = 1.00226 0.997744
ATLAS_EL_EFF_ID_CorrUncertaintyNP13 = 0.996653 1.00337
ATLAS_EL_EFF_ID_CorrUncertaintyNP14 = 0.990243 1.00991
ATLAS_EL_EFF_ID_CorrUncertaintyNP1 = 1 1
ATLAS_EL_EFF_ID_CorrUncertaintyNP2 = 0.999876 1.00012
ATLAS_EL_EFF_ID_CorrUncertaintyNP3 = 1.00005 0.999947
ATLAS_EL_EFF_ID_CorrUncertaintyNP4 = 1.00005 0.99995
ATLAS_EL_EFF_ID_CorrUncertaintyNP5 = 1.00009 0.999913
ATLAS_EL_EFF_ID_CorrUncertaintyNP6 = 0.999727 1.00027
ATLAS_EL_EFF_ID_CorrUncertaintyNP7 = 1.00139 0.998618
ATLAS_EL_EFF_ID_CorrUncertaintyNP8 = 0.999583 1.00042
ATLAS_EL_EFF_ID_CorrUncertaintyNP9 = 1.00183 0.998171
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP0 = 1 1
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP10 = 0.997713 1.00229
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP11 = 0.996357 1.00366
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP12 = 0.999951 1.00005
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP13 = 0.999347 1.00065
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP14 = 0.999807 1.00019
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP15 = 0.999618 1.00038
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP16 = 0.999784 1.00022
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP17 = 1 1
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP1 = 0.998088 1.00191
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP2 = 0.994892 1.00514
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP3 = 0.999099 1.0009
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP4 = 0.999508 1.00049
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP5 = 0.999658 1.00034
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP6 = 0.99948 1.00052
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP7 = 0.999734 1.00027
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP8 = 0.999953 1.00005
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP9 = 1 1
ATLAS_EL_EFF_ISO_TOTAL_1NPCOR_PLUS_UNCOR = 0.994534 1.0055
ATLAS_EL_EFF_RECO_TOTAL_1NPCOR_PLUS_UNCOR = 0.9859 1.01435
ATLAS_FT_EFF_Eigen_B_0 = 1.00022 0.999779
ATLAS_FT_EFF_Eigen_B_1 = 1.00006 0.999937
ATLAS_FT_EFF_Eigen_B_2 = 0.999936 1.00006
ATLAS_FT_EFF_Eigen_C_0 = 0.998541 1.00146
ATLAS_FT_EFF_Eigen_C_1 = 0.999959 1.00004
ATLAS_FT_EFF_Eigen_C_2 = 1.00033 0.999666
ATLAS_FT_EFF_Eigen_C_3 = 0.999889 1.00011
ATLAS_FT_EFF_Eigen_Light_0 = 1.00116 0.99884
ATLAS_FT_EFF_Eigen_Light_1 = 0.999891 1.00011
ATLAS_FT_EFF_Eigen_Light_2 = 0.99953 1.00047
ATLAS_FT_EFF_Eigen_Light_3 = 0.999553 1.00045
ATLAS_FT_EFF_Eigen_Light_4 = 0.999917 1.00008
ATLAS_FT_EFF_extrapolation = 1 1
ATLAS_FT_EFF_extrapolation_from_charm = 1 1
ATLAS_HOEW_QCD = 1 1
ATLAS_HOEW = 1 1
ATLAS_HOQCD_SCALE = 1 1
ATLAS_MUON_EFF_STAT_LOWPT = 0.997848 1.00215
ATLAS_MUON_EFF_STAT = 0.997022 1.00299
ATLAS_MUON_EFF_SYS_LOWPT = 0.995848 1.00416
ATLAS_MUON_EFF_SYS = 0.986318 1.01388
ATLAS_MUON_ISO_STAT = 0.995665 1.00435
ATLAS_MUON_ISO_SYS = 0.990377 1.00969
ATLAS_MUON_TTVA_STAT = 0.99503 1.005
ATLAS_MUON_TTVA_SYS = 0.997929 1.00208
ATLAS_PRW_DATASF = 1.0172 0.961302
[bin7]
ATLAS_EG_RESOLUTION_ALL = 0.991665 1.01599
ATLAS_EG_SCALE_ALLCORR = 0.997625 1.00889
ATLAS_EG_SCALE_E4SCINTILLATOR = 0.999957 1
ATLAS_EG_SCALE_LARCALIB_EXTRA2015PRE = 0.991896 1.01658
ATLAS_EG_SCALE_LARTEMPERATURE_EXTRA2015PRE = 1 1
ATLAS_EG_SCALE_LARTEMPERATURE_EXTRA2016PRE = 1 1
ATLAS_JET_BJES_Response = 1 1
ATLAS_JES_EffectiveNP_1 = 1.07061 0.978628
ATLAS_JES_EffectiveNP_2 = 0.993256 1
ATLAS_JES_EffectiveNP_3 = 1 1
ATLAS_JES_EffectiveNP_4 = 1 1
ATLAS_JES_EffectiveNP_5 = 0.993256 1
ATLAS_JES_EffectiveNP_6 = 1 0.993256
ATLAS_JES_EffectiveNP_7 = 1 1
ATLAS_JET_EffectiveNP_8restTerm = 1 1
ATLAS_JES_EtaInter_Model = 1.07774 0.9775
ATLAS_JES_EtaInter_NonClosure = 1.02125 0.993251
ATLAS_JES_EtaInter_Stat = 1.02389 0.993257
ATLAS_JES_Flavor_Comp = 1.10302 0.963237
ATLAS_JES_Flavor_Resp = 0.97863 1.06306
ATLAS_JER_SINGLE_NP = 0.957653 1.04235
ATLAS_JVT = 1 1
ATLAS_JES_PU_OffsetMu = 1.00737 1.02389
ATLAS_JES_PU_OffsetNPV = 1.05556 1.00079
ATLAS_JES_PU_PtTerm = 1.01636 0.993254
ATLAS_JES_PU_Rho = 1.07945 0.971063
ATLAS_JES_PunchThrough = 1 1
ATLAS_JES_HighPt = 1 1
ATLAS_MUON_ID = 0.994628 0.992018
ATLAS_MUON_MS = 0.992525 0.991273
ATLAS_MUON_SAGITTA_RESBIAS = 1 0.999906
ATLAS_MUON_SAGITTA_RHO = 0.977004 0.977004
ATLAS_MUON_SCALE = 0.991551 0.984252
ATLAS_EL_EFF_ID_CorrUncertaintyNP0 = 1 1
ATLAS_EL_EFF_ID_CorrUncertaintyNP10 = 0.999648 1.00035
ATLAS_EL_EFF_ID_CorrUncertaintyNP11 = 0.997956 1.00205
ATLAS_EL_EFF_ID_CorrUncertaintyNP12 = 1.0029 0.997107
ATLAS_EL_EFF_ID_CorrUncertaintyNP13 = 0.994366 1.0057
ATLAS_EL_EFF_ID_CorrUncertaintyNP14 = 0.988553 1.01166
ATLAS_EL_EFF_ID_CorrUncertaintyNP1 = 1 1
ATLAS_EL_EFF_ID_CorrUncertaintyNP2 = 0.999883 1.00012
ATLAS_EL_EFF_ID_CorrUncertaintyNP3 = 0.999715 1.00028
ATLAS_EL_EFF_ID_CorrUncertaintyNP4 = 0.999708 1.00029
ATLAS_EL_EFF_ID_CorrUncertaintyNP5 = 1.00057 0.999429
ATLAS_EL_EFF_ID_CorrUncertaintyNP6 = 0.999658 1.00034
ATLAS_EL_EFF_ID_CorrUncertaintyNP7 = 1.00102 0.998981
ATLAS_EL_EFF_ID_CorrUncertaintyNP8 = 0.999451 1.00055
ATLAS_EL_EFF_ID_CorrUncertaintyNP9 = 1.00231 0.997689
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP0 = 1 1
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP10 = 0.99903 1.00097
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP11 = 0.996786 1.00321
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP12 = 0.999731 1.00027
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP13 = 0.999616 1.00038
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP14 = 0.999803 1.0002
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP15 = 0.999768 1.00023
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP16 = 0.999728 1.00027
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP17 = 1 1
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP1 = 0.997792 1.00221
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP2 = 0.993238 1.00684
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP3 = 0.998979 1.00102
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP4 = 0.999303 1.0007
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP5 = 0.999692 1.00031
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP6 = 0.99951 1.00049
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP7 = 0.999791 1.00021
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP8 = 0.999794 1.00021
ATLAS_EL_EFF_ID_SIMPLIFIED_UncorrUncertaintyNP9 = 1 1
ATLAS_EL_EFF_ISO_TOTAL_1NPCOR_PLUS_UNCOR = 0.994257 1.00577
ATLAS_EL_EFF_RECO_TOTAL_1NPCOR_PLUS_UNCOR = 0.985838 1.01437
ATLAS_FT_EFF_Eigen_B_0 = 1.00071 0.999292
ATLAS_FT_EFF_Eigen_B_1 = 1.00021 0.999789
ATLAS_FT_EFF_Eigen_B_2 = 0.999732 1.00027
ATLAS_FT_EFF_Eigen_C_0 = 0.999195 1.0008
ATLAS_FT_EFF_Eigen_C_1 = 0.99999 1.00001
ATLAS_FT_EFF_Eigen_C_2 = 1.00012 0.999877
ATLAS_FT_EFF_Eigen_C_3 = 0.999974 1.00003
ATLAS_FT_EFF_Eigen_Light_0 = 0.999275 1.00073
ATLAS_FT_EFF_Eigen_Light_1 = 1.00012 0.999883
ATLAS_FT_EFF_Eigen_Light_2 = 1.00007 0.999935
ATLAS_FT_EFF_Eigen_Light_3 = 0.999975 1.00003
ATLAS_FT_EFF_Eigen_Light_4 = 1.00027 0.999725
ATLAS_FT_EFF_extrapolation = 1 1
ATLAS_FT_EFF_extrapolation_from_charm = 1 1
ATLAS_HOEW_QCD = 1 1
ATLAS_HOEW = 1 1
ATLAS_HOQCD_SCALE = 1 1
ATLAS_MUON_EFF_STAT_LOWPT = 0.998336 1.00167
ATLAS_MUON_EFF_STAT = 0.99806 1.00194
ATLAS_MUON_EFF_SYS_LOWPT = 0.996802 1.0032
ATLAS_MUON_EFF_SYS = 0.987295 1.01287
ATLAS_MUON_ISO_STAT = 0.995689 1.00432
ATLAS_MUON_ISO_SYS = 0.990308 1.00975
ATLAS_MUON_TTVA_STAT = 0.995051 1.00498
ATLAS_MUON_TTVA_SYS = 0.998057 1.00195
ATLAS_PRW_DATASF = 1.02929 0.923526
[bin8]
ATLAS_EG_RESOLUTION_ALL = 0.941893 0.999609
ATLAS_EG_SCALE_ALLCORR = 1 0.999562
ATLAS_EG_SCALE_E4SCINTILLATOR = 1 1
ATLAS_EG_SCALE_LARCALIB_EXTRA2015PRE = 1 1
ATLAS_EG_SCALE_LARTEMPERATURE_EXTRA2015PRE = 1 1
ATLAS_EG_SCALE_LARTEMPERATURE_EXTRA2016PRE = 1 1
ATLAS_JET_BJES_Response = 1 1
ATLAS_JES_EffectiveNP_1 = 1 1
ATLAS_JES_EffectiveNP_2 = 1 1
ATLAS_JES_EffectiveNP_3 = 1 1
ATLAS_JES_EffectiveNP_4 = 1 1
ATLAS_JES_EffectiveNP_5 = 1 1
ATLAS_JES_EffectiveNP_6 = 1 1
ATLAS_JES_EffectiveNP_7 = 1 1
ATLAS_JET_EffectiveNP_8restTerm = 1 1
ATLAS_JES_EtaInter_Model = 1 1
ATLAS_JES_EtaInter_NonClosure = 1.0536 1
ATLAS_JES_EtaInter_Stat = 1 1
ATLAS_JES_Flavor_Comp = 1.11097 0.924662
ATLAS_JES_Flavor_Resp = 1 1
ATLAS_JER_SINGLE_NP = 0.915936 1.08406
ATLAS_JVT = 1 1
ATLAS_JES_PU_OffsetMu = 1 1
ATLAS_JES_PU_OffsetNPV = 1 1
ATLAS_JES_PU_PtTerm = 0.999984 1
ATLAS_JES_PU_Rho = 1 1
ATLAS_JES_PunchThrough = 1 1
ATLAS_JES_HighPt = 1 1
ATLAS_MUON_ID = 1 1
ATLAS_MUON_MS = 1.00001 1
ATLAS_MUON_SAGITTA_RESBIAS = 1 1
ATLAS_MUON_SAGITTA_RHO = 0.999974 0.999974
ATLAS_MUON_SCALE = 1 1
ATLAS_EL_EFF_ID_CorrUncertaintyNP0 = 1 1
ATLAS_EL_EFF_ID_CorrUncertaintyNP10 = 0.999757 1.00024
ATLAS_EL_EFF_ID_CorrUncertaintyNP11 = 0.998198 1.00182
ATLAS_EL_EFF_ID_CorrUncertaintyNP12 = 1.00191 0.998117
ATLAS_EL_EFF_ID_CorrUncertaintyNP13 = 0.995802 1.00422
ATLAS_EL_EFF_ID_CorrUncertaintyNP14 = 0.991706 1.00841
ATLAS_EL_EFF_ID_CorrUncertaintyNP1 = 1 1
ATLAS_EL_EFF_ID_CorrUncertaintyNP2 = 1 1
ATLAS_EL_EFF_ID_CorrUncertaintyNP3 = 1.00002 0.99998
ATLAS_EL_EFF_ID_CorrUncertaintyNP4 = 1.00011 0.999889
ATLAS_EL_EFF_ID_CorrUncertaintyNP5 = 1.00062 0.999381
